112.904549,Eps_neighbor_id,42,,6;13;38;42;50;73;78;80;89;97;120
114.912510,similarity_calculation, 42, 1,
117.247820,Eps_time,13,0.30541419982910156,
118.850708,|Eps_neighbors|,13, 11,
120.867252,Eps_neighbor_id,13,,13;25;42;50;70;78;80;89;97;118;120
122.851849,similarity_calculation, 13, 1,
124.978542,Eps_time,25,0.2994537353515625,
126.961946,|Eps_neighbors|,25, 11,
128.899813,Eps_neighbor_id,25,,13;25;50;55;66;70;88;89;118;139;154
130.869389,similarity_calculation, 25, 1,
133.412361,Eps_time,50,0.5116462707519531,
135.236502,|Eps_neighbors|,50, 10,
137.758017,Eps_neighbor_id,50,,13;25;42;50;78;80;89;97;118;120
139.856339,similarity_calculation, 50, 1,
142.192841,Eps_time,78,0.30875205993652344,
144.236326,|Eps_neighbors|,78, 10,
146.556139,Eps_neighbor_id,78,,6;13;38;42;50;78;80;89;97;120
148.542404,similarity_calculation, 78, 1,
151.205778,Eps_time,80,0.37384033203125,
153.071880,|Eps_neighbors|,80, 10,
155.101299,Eps_neighbor_id,80,,6;13;38;42;50;78;80;89;97;120
156.999350,similarity_calculation, 80, 1,
159.042358,Eps_time,89,0.3006458282470703,
161.133766,|Eps_neighbors|,89, 10,
163.069010,Eps_neighbor_id,89,,13;25;42;50;78;80;89;97;118;120
165.405273,similarity_calculation, 89, 1,
168.153286,Eps_time,97,0.7073879241943359,
170.390844,|Eps_neighbors|,97, 10,
172.623634,Eps_neighbor_id,97,,6;13;38;42;50;78;80;89;97;120
175.110340,similarity_calculation, 97, 1,
177.520275,Eps_time,120,0.3445148468017578,
179.229498,|Eps_neighbors|,120, 9,
181.168795,Eps_neighbor_id,120,,13;38;42;50;78;80;89;97;120
184.890985,similarity_calculation, 89, 1,
187.168598,Eps_time,118,0.316619873046875,
189.075232,|Eps_neighbors|,118, 12,
191.575766,Eps_neighbor_id,118,,13;25;50;53;55;66;70;88;89;118;139;154
194.191694,similarity_calculation, 118, 1,
196.824551,Eps_time,53,0.31876564025878906,
198.417664,|Eps_neighbors|,53, 16,
200.273037,Eps_neighbor_id,53,,14;37;51;53;55;66;67;70;76;88;110;118;127;139;154;164
202.892303,similarity_calculation, 53, 1,
205.008268,Eps_time,14,0.31065940856933594,
206.864834,|Eps_neighbors|,14, 16,
208.646774,Eps_neighbor_id,14,,14;30;37;51;53;55;66;67;70;76;88;110;127;139;154;164
210.636377,similarity_calculation, 14, 1,
213.632584,Eps_time,30,0.8106231689453125,
215.728998,|Eps_neighbors|,30, 12,
217.628241,Eps_neighbor_id,30,,14;30;37;51;67;76;104;109;110;127;137;164
220.076323,similarity_calculation, 30, 1,
222.656488,Eps_time,37,0.38433074951171875,
224.725008,|Eps_neighbors|,37, 15,
226.765633,Eps_neighbor_id,37,,14;30;37;51;53;55;66;67;76;88;110;127;139;154;164
228.708982,similarity_calculation, 37, 1,
231.018066,Eps_time,51,0.34999847412109375,
233.289003,|Eps_neighbors|,51, 14,
235.639095,Eps_neighbor_id,51,,14;30;37;51;53;55;66;67;76;88;110;127;139;164
237.812519,similarity_calculation, 51, 1,
240.387440,Eps_time,55,0.3056526184082031,
242.365837,|Eps_neighbors|,55, 16,
244.034529,Eps_neighbor_id,55,,14;25;37;51;53;55;66;70;76;88;110;118;127;139;154;164
246.298075,similarity_calculation, 55, 1,
248.990774,Eps_time,66,0.2875328063964844,
250.956774,|Eps_neighbors|,66, 16,
253.114700,Eps_neighbor_id,66,,14;25;37;51;53;55;66;70;76;88;110;118;127;139;154;164
254.925489,similarity_calculation, 66, 1,
256.982803,Eps_time,70,0.3032684326171875,
258.585930,|Eps_neighbors|,70, 11,
260.527611,Eps_neighbor_id,70,,13;14;25;53;55;66;70;88;118;139;154
262.660027,similarity_calculation, 70, 1,
264.928102,Eps_time,88,0.286102294921875,
266.874075,|Eps_neighbors|,88, 15,
268.792391,Eps_neighbor_id,88,,14;25;37;51;53;55;66;70;76;88;110;118;127;139;154
270.755768,similarity_calculation, 88, 1,
273.324728,Eps_time,76,0.30875205993652344,
275.554419,|Eps_neighbors|,76, 14,
277.639151,Eps_neighbor_id,76,,14;30;37;51;53;55;66;67;76;88;110;127;139;164
279.729605,similarity_calculation, 76, 1,
282.513857,Eps_time,67,0.3204345703125,
284.460545,|Eps_neighbors|,67, 11,
286.438942,Eps_neighbor_id,67,,14;30;37;51;53;67;76;104;110;127;164
288.742065,similarity_calculation, 67, 1,
291.045666,Eps_time,104,0.3027915954589844,
293.208122,|Eps_neighbors|,104, 13,
294.997454,Eps_neighbor_id,104,,21;30;67;75;79;96;104;109;137;157;164;185;196
297.016621,similarity_calculation, 104, 1,
300.467014,Eps_time,21,0.7872581481933594,
302.428246,|Eps_neighbors|,21, 13,
304.624081,Eps_neighbor_id,21,,21;75;79;96;104;109;131;137;145;157;168;185;196
307.150364,similarity_calculation, 21, 1,
310.109138,Eps_time,75,0.9708404541015625,
312.371492,|Eps_neighbors|,75, 14,
314.810991,Eps_neighbor_id,75,,21;75;79;93;96;104;109;131;137;145;157;168;185;196
317.049265,similarity_calculation, 75, 1,
319.159269,Eps_time,79,0.30684471130371094,
321.147442,|Eps_neighbors|,79, 14,
322.910547,Eps_neighbor_id,79,,21;75;79;93;96;104;109;131;137;145;157;168;185;196
325.175285,similarity_calculation, 79, 1,
327.509403,Eps_time,93,0.37360191345214844,
329.291821,|Eps_neighbors|,93, 14,
331.529140,Eps_neighbor_id,93,,16;75;79;93;96;131;143;145;157;168;184;185;188;196
333.333969,similarity_calculation, 93, 1,
335.637808,Eps_time,16,0.4456043243408203,
337.976694,|Eps_neighbors|,16, 9,
340.148449,Eps_neighbor_id,16,,5;16;93;131;143;145;168;184;188
341.990948,similarity_calculation, 16, 1,
343.949556,Eps_time,5,0.30493736267089844,
345.836401,|Eps_neighbors|,5, 8,
347.808361,Eps_neighbor_id,5,,5;16;63;130;143;184;186;188
350.368500,similarity_calculation, 5, 1,
352.842093,Eps_time,63,0.3032684326171875,
354.824781,|Eps_neighbors|,63, 9,
356.859446,Eps_neighbor_id,63,,5;17;63;72;74;113;130;186;197
359.197140,similarity_calculation, 63, 1,
361.946106,Eps_time,17,0.30493736267089844,
363.872766,|Eps_neighbors|,17, 7,
365.908623,Eps_neighbor_id,17,,17;63;72;74;113;130;197
368.690491,similarity_calculation, 17, 1,
371.423006,Eps_time,72,0.5238056182861328,
373.129845,|Eps_neighbors|,72, 7,
374.931812,Eps_neighbor_id,72,,17;63;72;74;113;130;197
378.065586,similarity_calculation, 72, 1,
380.451441,Eps_time,74,0.6053447723388672,
382.564783,|Eps_neighbors|,74, 7,
384.562016,Eps_neighbor_id,74,,17;63;72;74;113;130;197
386.510849,similarity_calculation, 74, 1,
389.086723,Eps_time,113,1.0232925415039062,
391.215563,|Eps_neighbors|,113, 8,
393.156290,Eps_neighbor_id,113,,17;63;72;74;113;130;186;197
396.349192,similarity_calculation, 113, 1,
398.867130,Eps_time,130,0.36978721618652344,
401.008606,|Eps_neighbors|,130, 9,
403.763056,Eps_neighbor_id,130,,5;17;63;72;74;113;130;186;197
406.193256,similarity_calculation, 130, 1,
409.096003,Eps_time,186,0.9315013885498047,
411.287069,|Eps_neighbors|,186, 6,
413.293839,Eps_neighbor_id,186,,5;63;113;130;186;197
415.601730,similarity_calculation, 186, 1,
418.089390,Eps_time,197,0.2980232238769531,
419.985294,|Eps_neighbors|,197, 8,
422.097921,Eps_neighbor_id,197,,17;63;72;74;113;130;186;197
423.542261,similarity_calculation, 5, 1,
426.527977,Eps_time,143,0.6983280181884766,
428.054094,|Eps_neighbors|,143, 10,
430.033207,Eps_neighbor_id,143,,5;16;93;131;143;145;168;184;188;196
432.394266,similarity_calculation, 143, 1,
435.194731,Eps_time,131,0.5130767822265625,
437.097311,|Eps_neighbors|,131, 17,
439.445257,Eps_neighbor_id,131,,16;21;75;79;93;96;109;131;137;143;145;157;168;184;185;188;196
441.799402,similarity_calculation, 131, 1,
443.779469,Eps_time,96,0.34880638122558594,
446.236610,|Eps_neighbors|,96, 14,
448.413610,Eps_neighbor_id,96,,21;75;79;93;96;104;109;131;137;145;157;168;185;196
450.498104,similarity_calculation, 96, 1,
453.291893,Eps_time,109,0.31638145446777344,
455.503702,|Eps_neighbors|,109, 14,
457.712412,Eps_neighbor_id,109,,21;30;75;79;96;104;109;131;137;145;157;168;185;196
459.599257,similarity_calculation, 109, 1,
461.930990,Eps_time,137,0.3082752227783203,
463.891506,|Eps_neighbors|,137, 14,
466.186047,Eps_neighbor_id,137,,21;30;75;79;96;104;109;131;137;145;157;168;185;196
468.579054,similarity_calculation, 137, 1,
471.095800,Eps_time,145,0.6735324859619141,
474.568605,|Eps_neighbors|,145, 17,
476.725817,Eps_neighbor_id,145,,16;21;75;79;93;96;109;131;137;143;145;157;168;184;185;188;196
478.845119,similarity_calculation, 145, 1,
481.725216,Eps_time,157,0.3173351287841797,
483.573198,|Eps_neighbors|,157, 14,
485.981226,Eps_neighbor_id,157,,21;75;79;93;96;104;109;131;137;145;157;168;185;196
488.505840,similarity_calculation, 157, 1,
490.859032,Eps_time,168,0.31876564025878906,
493.055344,|Eps_neighbors|,168, 17,
495.115995,Eps_neighbor_id,168,,16;21;75;79;93;96;109;131;137;143;145;157;168;184;185;188;196
497.123003,similarity_calculation, 168, 1,
499.663115,Eps_time,184,0.7007122039794922,
501.534224,|Eps_neighbors|,184, 9,
503.758430,Eps_neighbor_id,184,,5;16;93;131;143;145;168;184;188
505.629301,similarity_calculation, 184, 1,
508.355379,Eps_time,188,0.33211708068847656,
510.473728,|Eps_neighbors|,188, 9,
513.293505,Eps_neighbor_id,188,,5;16;93;131;143;145;168;184;188
515.441656,similarity_calculation, 168, 1,
518.099546,Eps_time,185,0.31828880310058594,
520.110130,|Eps_neighbors|,185, 14,
521.971703,Eps_neighbor_id,185,,21;75;79;93;96;104;109;131;137;145;157;168;185;196
523.661137,similarity_calculation, 185, 1,
526.026011,Eps_time,196,0.308990478515625,
528.199196,|Eps_neighbors|,196, 15,
531.484127,Eps_neighbor_id,196,,21;75;79;93;96;104;109;131;137;143;145;157;168;185;196
533.333778,similarity_calculation, 104, 1,
535.425901,Eps_time,164,0.36334991455078125,
537.257195,|Eps_neighbors|,164, 13,
539.180279,Eps_neighbor_id,164,,14;30;37;51;53;55;66;67;76;104;110;127;164
541.658640,similarity_calculation, 164, 1,
544.514656,Eps_time,110,0.8249282836914062,
546.391010,|Eps_neighbors|,110, 14,
548.827648,Eps_neighbor_id,110,,14;30;37;51;53;55;66;67;76;88;110;127;139;164
551.023722,similarity_calculation, 110, 1,
553.202152,Eps_time,127,0.3285408020019531,
555.662394,|Eps_neighbors|,127, 15,
557.946920,Eps_neighbor_id,127,,14;30;37;51;53;55;66;67;76;88;110;127;139;154;164
560.178995,similarity_calculation, 127, 1,
562.182188,Eps_time,139,0.30684471130371094,
564.043283,|Eps_neighbors|,139, 15,
566.705704,Eps_neighbor_id,139,,14;25;37;51;53;55;66;70;76;88;110;118;127;139;154
568.656445,similarity_calculation, 139, 1,
570.813179,Eps_time,154,0.31304359436035156,
572.774410,|Eps_neighbors|,154, 12,
574.661493,Eps_neighbor_id,154,,14;25;37;53;55;66;70;88;118;127;139;154
576.883554,similarity_calculation, 42, 1,
579.406738,Eps_time,73,0.3540515899658203,
581.651211,|Eps_neighbors|,73, 10,
583.818436,Eps_neighbor_id,73,,6;38;42;59;73;83;94;99;151;152
585.963011,similarity_calculation, 73, 1,
588.455915,Eps_time,83,0.3924369812011719,
590.888500,|Eps_neighbors|,83, 10,
592.928410,Eps_neighbor_id,83,,6;38;59;73;83;94;99;151;152;158
594.807386,similarity_calculation, 83, 1,
597.261429,Eps_time,94,0.6177425384521484,
599.430799,|Eps_neighbors|,94, 9,
601.912737,Eps_neighbor_id,94,,6;38;59;73;83;94;99;151;152
604.208708,similarity_calculation, 94, 1,
606.221914,Eps_time,99,0.30684471130371094,
608.445406,|Eps_neighbors|,99, 9,
610.256672,Eps_neighbor_id,99,,6;38;59;73;83;94;99;151;152
612.291574,similarity_calculation, 99, 1,
614.894152,Eps_time,151,0.2868175506591797,
616.746426,|Eps_neighbors|,151, 10,
618.803740,Eps_neighbor_id,151,,6;38;59;73;83;94;99;151;152;158
620.721102,similarity_calculation, 151, 1,
623.277426,Eps_time,152,0.293731689453125,
625.340939,|Eps_neighbors|,152, 12,
628.739834,Eps_neighbor_id,152,,6;10;59;62;73;83;94;99;144;151;152;158
632.039309,similarity_calculation, 152, 1,
634.963989,Eps_time,62,0.8714199066162109,
636.942625,|Eps_neighbors|,62, 13,
638.958454,Eps_neighbor_id,62,,10;47;62;105;133;134;138;144;152;158;159;169;192
641.029358,similarity_calculation, 62, 1,
643.187523,Eps_time,105,0.2892017364501953,
645.076513,|Eps_neighbors|,105, 13,
647.076368,Eps_neighbor_id,105,,10;34;47;62;105;133;134;138;144;158;159;169;192
649.258852,similarity_calculation, 105, 1,
651.688099,Eps_time,133,0.5452632904052734,
653.730392,|Eps_neighbors|,133, 15,
655.586958,Eps_neighbor_id,133,,24;26;32;34;47;62;105;108;133;134;138;144;159;169;192
657.648087,similarity_calculation, 133, 1,
660.523415,Eps_time,108,0.37217140197753906,
662.665129,|Eps_neighbors|,108, 14,
664.742231,Eps_neighbor_id,108,,18;19;24;26;32;34;43;103;108;128;133;136;170;171
667.061090,similarity_calculation, 108, 1,
669.247389,Eps_time,43,0.2884864807128906,
671.173811,|Eps_neighbors|,43, 20,
673.561573,Eps_neighbor_id,43,,0;18;19;24;26;33;40;43;49;103;108;115;119;128;136;166;170;171;178;194
675.824404,similarity_calculation, 43, 1,
677.995682,Eps_time,33,0.3108978271484375,
679.944754,|Eps_neighbors|,33, 23,
682.142496,Eps_neighbor_id,33,,0;18;19;33;40;41;43;46;49;64;103;112;115;119;128;135;136;166;170;171;178;194;198
684.045315,similarity_calculation, 33, 1,
686.053276,Eps_time,40,0.31685829162597656,
688.038826,|Eps_neighbors|,40, 31,
690.263271,Eps_neighbor_id,40,,0;19;33;36;40;41;43;46;49;64;102;106;112;115;119;125;129;135;140;146;155;166;170;171;176;178;180;181;189;194;198
692.777872,similarity_calculation, 40, 1,
695.929050,Eps_time,36,1.0173320770263672,
697.982550,|Eps_neighbors|,36, 35,
699.927807,Eps_neighbor_id,36,,0;36;40;41;46;49;54;57;64;77;82;102;106;112;119;122;123;124;125;129;135;140;146;155;160;163;166;175;176;180;181;182;189;194;198
701.781273,similarity_calculation, 36, 1,
704.430580,Eps_time,41,0.3197193145751953,
706.156254,|Eps_neighbors|,41, 31,
708.169460,Eps_neighbor_id,41,,0;33;36;40;41;46;49;57;64;102;106;112;115;119;125;129;135;140;146;155;163;166;170;175;176;178;180;181;189;194;198
710.067034,similarity_calculation, 41, 1,
712.291241,Eps_time,46,0.2913475036621094,
714.466095,|Eps_neighbors|,46, 32,
716.656208,Eps_neighbor_id,46,,0;33;36;40;41;46;49;54;57;64;77;102;106;112;119;122;125;129;135;140;146;155;163;166;175;176;178;180;181;189;194;198
718.599796,similarity_calculation, 46, 1,
720.722914,Eps_time,49,0.30231475830078125,
723.032475,|Eps_neighbors|,49, 30,
725.353718,Eps_neighbor_id,49,,0;18;19;33;36;40;41;43;46;49;64;102;103;112;115;119;125;128;129;135;136;146;166;170;171;176;178;181;194;198
727.595806,similarity_calculation, 49, 1,
729.944468,Eps_time,64,0.6618499755859375,
733.007431,|Eps_neighbors|,64, 33,
734.804392,Eps_neighbor_id,64,,0;33;36;40;41;46;49;54;57;64;77;102;106;112;119;122;124;125;129;135;140;146;155;163;166;175;176;178;180;181;189;194;198
736.804724,similarity_calculation, 64, 1,
739.229918,Eps_time,54,0.30493736267089844,
741.545200,|Eps_neighbors|,54, 32,
743.674040,Eps_neighbor_id,54,,11;36;46;54;57;60;64;69;77;82;102;106;112;122;123;124;125;129;135;140;146;155;160;163;175;176;180;181;182;189;195;198
745.626926,similarity_calculation, 54, 1,
748.332739,Eps_time,11,0.3066062927246094,
750.238895,|Eps_neighbors|,11, 24,
752.294064,Eps_neighbor_id,11,,11;20;28;54;57;60;69;77;82;106;107;122;123;124;140;155;160;163;175;180;182;183;189;195
754.500389,similarity_calculation, 11, 1,
757.489204,Eps_time,20,0.38909912109375,
759.760380,|Eps_neighbors|,20, 18,
761.862516,Eps_neighbor_id,20,,2;11;20;28;31;60;69;81;82;107;122;123;124;160;182;183;193;195
763.871908,similarity_calculation, 20, 1,
766.082764,Eps_time,2,0.2856254577636719,
768.143892,|Eps_neighbors|,2, 16,
770.468950,Eps_neighbor_id,2,,2;4;20;28;31;48;56;65;69;81;95;107;150;183;193;195
772.188187,similarity_calculation, 2, 1,
774.611712,Eps_time,4,0.36025047302246094,
776.510239,|Eps_neighbors|,4, 21,
778.881311,Eps_neighbor_id,4,,2;3;4;31;35;45;48;56;65;81;95;101;117;132;147;150;162;174;187;190;193
780.916214,similarity_calculation, 4, 1,
783.845186,Eps_time,3,0.3075599670410156,
785.856247,|Eps_neighbors|,3, 20,
788.017511,Eps_neighbor_id,3,,3;4;35;44;45;48;65;85;95;101;114;117;132;147;150;162;174;179;187;190
790.106297,similarity_calculation, 3, 1,
792.771816,Eps_time,35,0.2894401550292969,
794.753790,|Eps_neighbors|,35, 21,
796.994209,Eps_neighbor_id,35,,3;4;35;44;45;48;56;65;85;95;101;114;117;132;147;150;162;174;179;187;190
800.510406,similarity_calculation, 35, 1,
802.455187,Eps_time,44,0.4131793975830078,
804.792881,|Eps_neighbors|,44, 14,
806.731939,Eps_neighbor_id,44,,3;23;35;44;85;114;132;147;156;162;174;179;187;190
808.587790,similarity_calculation, 44, 1,
811.239004,Eps_time,23,0.30231475830078125,
813.977957,|Eps_neighbors|,23, 9,
816.020489,Eps_neighbor_id,23,,23;44;68;85;91;114;141;156;179
817.973137,similarity_calculation, 23, 1,
820.395708,Eps_time,68,0.3228187561035156,
822.630644,|Eps_neighbors|,68, 7,
825.255871,Eps_neighbor_id,68,,23;61;68;91;141;156;177
827.483892,similarity_calculation, 68, 1,
830.093145,Eps_time,61,0.2989768981933594,
832.092047,|Eps_neighbors|,61, 11,
834.099054,Eps_neighbor_id,61,,7;61;68;84;87;90;91;121;141;177;191
836.008549,similarity_calculation, 61, 1,
838.030100,Eps_time,7,0.3056526184082031,
840.097427,|Eps_neighbors|,7, 13,
842.019320,Eps_neighbor_id,7,,1;7;8;15;61;84;87;90;111;116;121;177;191
843.840361,similarity_calculation, 7, 1,
845.928907,Eps_time,1,0.2942085266113281,
847.729683,|Eps_neighbors|,1, 13,
849.767685,Eps_neighbor_id,1,,1;7;8;9;15;29;84;111;116;121;149;165;191
851.835251,similarity_calculation, 1, 1,
854.426384,Eps_time,8,0.408172607421875,
856.714964,|Eps_neighbors|,8, 13,
859.195948,Eps_neighbor_id,8,,1;7;8;9;15;29;84;111;116;121;149;165;191
861.779928,similarity_calculation, 8, 1,
863.955498,Eps_time,9,0.3001689910888672,
866.587162,|Eps_neighbors|,9, 10,
868.796825,Eps_neighbor_id,9,,1;8;9;15;29;71;111;116;149;165
871.174812,similarity_calculation, 9, 1,
874.207497,Eps_time,15,0.8070468902587891,
876.031399,|Eps_neighbors|,15, 14,
878.685951,Eps_neighbor_id,15,,1;7;8;9;15;29;84;87;111;116;121;149;165;191
880.745411,similarity_calculation, 15, 1,
882.876873,Eps_time,29,0.3018379211425781,
884.871006,|Eps_neighbors|,29, 12,
887.051344,Eps_neighbor_id,29,,1;8;9;15;29;84;111;116;121;149;165;191
889.137506,similarity_calculation, 29, 1,
891.781569,Eps_time,84,0.6456375122070312,
893.881083,|Eps_neighbors|,84, 14,
896.053076,Eps_neighbor_id,84,,1;7;8;15;29;61;84;87;90;111;116;121;177;191
898.080349,similarity_calculation, 84, 1,
900.523424,Eps_time,87,0.5185604095458984,
902.536392,|Eps_neighbors|,87, 12,
904.531956,Eps_neighbor_id,87,,7;15;61;84;87;90;91;116;121;141;177;191
907.236099,similarity_calculation, 87, 1,
909.475327,Eps_time,90,0.38170814514160156,
912.507296,|Eps_neighbors|,90, 10,
914.543867,Eps_neighbor_id,90,,7;61;84;87;90;91;121;141;177;191
916.665792,similarity_calculation, 90, 1,
919.606924,Eps_time,91,0.5052089691162109,
921.568155,|Eps_neighbors|,91, 9,
923.527718,Eps_neighbor_id,91,,23;61;68;87;90;91;141;156;177
925.153732,similarity_calculation, 91, 1,
927.540302,Eps_time,141,0.3688335418701172,
929.816246,|Eps_neighbors|,141, 9,
932.092905,Eps_neighbor_id,141,,23;61;68;87;90;91;141;156;177
933.903933,similarity_calculation, 141, 1,
937.277079,Eps_time,156,0.30803680419921875,
938.946247,|Eps_neighbors|,156, 7,
941.105127,Eps_neighbor_id,156,,23;44;68;85;91;141;156
942.851305,similarity_calculation, 156, 1,
945.202827,Eps_time,85,0.2932548522949219,
947.242498,|Eps_neighbors|,85, 14,
949.528933,Eps_neighbor_id,85,,3;23;35;44;85;114;132;147;156;162;174;179;187;190
951.510429,similarity_calculation, 85, 1,
953.855038,Eps_time,114,0.28634071350097656,
955.588102,|Eps_neighbors|,114, 16,
957.164764,Eps_neighbor_id,114,,3;23;35;44;45;85;101;114;117;132;147;162;174;179;187;190
959.255219,similarity_calculation, 114, 1,
961.794138,Eps_time,45,0.2994537353515625,
963.892221,|Eps_neighbors|,45, 19,
965.706587,Eps_neighbor_id,45,,3;4;35;45;48;56;65;95;101;114;117;132;147;150;162;174;179;187;190
967.761040,similarity_calculation, 45, 1,
970.145702,Eps_time,48,0.29778480529785156,
972.349167,|Eps_neighbors|,48, 21,
974.170446,Eps_neighbor_id,48,,2;3;4;31;35;45;48;56;65;81;95;101;117;132;147;150;162;183;187;190;193
975.849152,similarity_calculation, 48, 1,
978.163242,Eps_time,31,0.2884864807128906,
980.360270,|Eps_neighbors|,31, 15,
982.695580,Eps_neighbor_id,31,,2;4;20;28;31;48;56;65;81;95;107;150;183;193;195
984.863997,similarity_calculation, 31, 1,
987.497807,Eps_time,28,0.3523826599121094,
989.206076,|Eps_neighbors|,28, 15,
991.338968,Eps_neighbor_id,28,,2;11;20;28;31;56;60;69;81;95;107;123;183;193;195
993.210077,similarity_calculation, 28, 1,
995.616913,Eps_time,56,0.28705596923828125,
997.666359,|Eps_neighbors|,56, 19,
999.595165,Eps_neighbor_id,56,,2;4;28;31;35;45;48;56;65;81;95;101;107;117;132;147;150;183;193
2.618551,similarity_calculation, 56, 1,
5.119085,Eps_time,65,0.5295276641845703,
7.296324,|Eps_neighbors|,65, 21,
9.131193,Eps_neighbor_id,65,,2;3;4;31;35;45;48;56;65;81;95;101;117;132;147;150;162;174;187;190;193
11.233568,similarity_calculation, 65, 1,
13.428450,Eps_time,81,0.3135204315185547,
15.462160,|Eps_neighbors|,81, 15,
17.159700,Eps_neighbor_id,81,,2;4;20;28;31;48;56;65;81;95;107;150;183;193;195
20.325661,similarity_calculation, 81, 1,
22.619247,Eps_time,95,0.35309791564941406,
24.657965,|Eps_neighbors|,95, 22,
26.905060,Eps_neighbor_id,95,,2;3;4;28;31;35;45;48;56;65;81;95;101;107;117;132;147;150;162;183;187;193
29.038668,similarity_calculation, 95, 1,
30.997992,Eps_time,101,0.31280517578125,
32.667637,|Eps_neighbors|,101, 19,
35.205126,Eps_neighbor_id,101,,3;4;35;45;48;56;65;95;101;114;117;132;147;150;162;174;179;187;190
37.392855,similarity_calculation, 101, 1,
40.205240,Eps_time,117,0.5552768707275391,
42.523384,|Eps_neighbors|,117, 19,
45.082331,Eps_neighbor_id,117,,3;4;35;45;48;56;65;95;101;114;117;132;147;150;162;174;179;187;190
47.823429,similarity_calculation, 117, 1,
50.963163,Eps_time,132,0.32329559326171875,
52.947283,|Eps_neighbors|,132, 21,
54.992437,Eps_neighbor_id,132,,3;4;35;44;45;48;56;65;85;95;101;114;117;132;147;150;162;174;179;187;190
57.042360,similarity_calculation, 132, 1,
59.616327,Eps_time,147,0.3497600555419922,
61.912060,|Eps_neighbors|,147, 21,
64.648151,Eps_neighbor_id,147,,3;4;35;44;45;48;56;65;85;95;101;114;117;132;147;150;162;174;179;187;190
67.139864,similarity_calculation, 147, 1,
70.190668,Eps_time,150,0.31304359436035156,
72.054386,|Eps_neighbors|,150, 21,
74.040174,Eps_neighbor_id,150,,2;3;4;31;35;45;48;56;65;81;95;101;117;132;147;150;162;183;187;190;193
76.133013,similarity_calculation, 150, 1,
78.841925,Eps_time,162,0.4277229309082031,
80.867767,|Eps_neighbors|,162, 20,
84.097862,Eps_neighbor_id,162,,3;4;35;44;45;48;65;85;95;101;114;117;132;147;150;162;174;179;187;190
86.076260,similarity_calculation, 162, 1,
89.433193,Eps_time,174,0.3769397735595703,
91.529131,|Eps_neighbors|,174, 17,
93.596458,Eps_neighbor_id,174,,3;4;35;44;45;65;85;101;114;117;132;147;162;174;179;187;190
95.679283,similarity_calculation, 174, 1,
