point_id,x,y,point_type,CId,# of distance/similarity calculations
151,318.694,369.30899,1,1,200
152,242.164993,274.343994,1,1,200
153,644.638,102.209999,1,1,200
154,102.455002,162.998001,1,1,200
155,419.838989,290.972992,1,1,200
156,539.109009,215.755005,1,1,200
157,188.621994,417.372986,1,1,200
158,375.708008,399.623993,1,1,200
159,361.789001,349.989014,1,1,200
160,605.15802,394.075012,1,1,200
161,30.992001,171.520996,1,1,200
162,221.783005,106.579002,1,1,200
163,205.268997,138.574005,1,1,200
164,185.667999,335.604004,1,1,200
165,424.294006,97.509003,1,1,200
166,523.036011,399.070007,1,1,200
167,631.953003,90.276001,1,1,200
168,177.535004,415.957001,1,1,200
169,334.993011,339.56601,1,1,200
170,513.419983,414.022003,1,1,200
171,201.416,163.787994,1,1,200
172,75.614998,461.57901,1,1,200
173,645.271973,89.614998,1,1,200
174,503.428986,236.263,1,1,200
175,312.492004,210.246994,1,1,200
176,606.664001,427.973999,1,1,200
177,481.533997,161.421997,1,1,200
178,517.442017,406.076996,1,1,200
179,237.694,108.414001,1,1,200
180,447.132996,312.509003,1,1,200
181,522.184021,366.365997,1,1,200
182,428.716003,279.231995,1,1,200
183,657.953979,380.846008,1,1,200
184,125.621002,323.664001,1,1,200
185,203.886993,440.687012,1,1,200
186,138.916,419.429993,1,1,200
187,530.117004,253.397995,1,1,200
188,162.988007,421.220001,1,1,200
189,423.479004,292.575989,1,1,200
190,525.344971,249.365005,1,1,200
191,445.312012,133.772995,1,1,200
192,52.852001,51.333,1,1,200
193,652.184021,369.588989,1,1,200
194,522.461975,396.860992,1,1,200
195,560.739014,344.040009,1,1,200
196,68.316002,152.404007,1,1,200
197,113.525002,399.234985,1,1,200
198,361.20401,261.708008,1,1,200
199,35.911999,370.350006,1,1,200
